vvweight_post,person_of_color,college,female,medicare_expand,vote_wait,votereg_problem
2.748177,1,0,1,1,,0
.86480212,0,0,1,1,,0
1.8299885,0,1,0,1,5,0
1.3307437,0,0,0,1,,0
.60548298,0,0,0,1,15,0
.7649866,0,1,0,1,0,0
.69473728,1,1,0,0,,0
.59414682,0,0,0,1,,0
.72730106,0,0,0,0,,0
2.5608434,1,0,0,1,,0
.83113632,0,0,0,0,,0
.55920897,1,1,1,1,,0
.93962474,0,0,1,0,,0
.59560114,0,0,1,0,,0
.90395754,0,0,1,1,,0
.72329675,0,0,1,0,,0
.59878959,0,0,0,1,,0
1.3685664,0,0,0,0,,0
6.9750096,1,1,0,0,15,0
.58965134,0,0,0,0,,0
.91279134,0,0,1,1,,0
1.7007084,0,0,0,1,,0
1.1603865,0,0,1,1,,0
.86168342,0,0,0,0,,0
.62389129,0,1,0,1,0,0
.52990153,0,0,1,1,,0
.45511161,0,0,1,1,,
.65475235,0,0,1,1,,0
3.8023862,1,0,1,1,,0
.68046976,0,0,1,0,,0
.57270062,0,0,1,1,,0
.55895685,0,0,1,1,,0
.5141498,0,0,1,1,,0
.73201326,0,1,1,1,,0
.57652488,0,0,0,0,,0
.58644714,0,0,1,0,,0
.66888331,0,0,0,1,,0
.33420898,0,0,1,0,,0
.9064941,0,0,1,0,0,1
1.0667068,0,0,1,0,,0
.79652926,1,1,1,1,,0
1.2772739,0,0,1,0,,0
.21607375,1,1,1,0,,0
.44438525,0,0,1,0,,0
1.8691981,0,0,1,1,,0
1.8337904,0,0,0,1,,0
.73243897,0,0,1,0,,0
.76577233,1,1,0,1,90,0
4.9618286,1,0,0,1,,0
1.2660356,1,1,1,1,,0
.93020474,0,0,1,1,,0
.33420898,0,0,1,1,,0
.55107562,1,1,0,1,,1
1.3948594,0,0,0,1,,0
.29886644,0,0,1,1,,0
.83016347,0,0,1,0,,0
1.083645,0,0,1,0,,0
1.2723042,0,1,1,1,,0
.72329675,0,0,1,1,,0
.93168006,0,0,1,0,,0
.98087394,0,0,1,0,0,0
.68046976,0,0,1,1,,0
.05798443,0,0,1,1,,0
.68046976,0,0,1,1,,0
.67919809,0,1,0,1,,0
.37977363,0,0,1,0,,0
1.4943602,0,1,0,0,5,0
.61392367,0,1,0,1,,0
.92084084,0,0,0,1,,0
.98479513,0,1,1,0,,0
.90631264,0,0,1,1,,0
.48318663,0,1,0,1,,0
.35467919,0,0,0,1,,0
1.1592321,0,0,1,1,,1
1.0363398,0,1,0,1,,0
.23186056,0,1,0,0,0,0
.44566873,0,1,0,1,,0
.5923424,0,0,0,0,,0
3.4346882,1,1,0,1,,0
.40791844,1,1,0,1,,0
.89991594,1,1,1,1,,0
.50104073,0,1,1,1,,0
1.4960087,0,1,1,0,,0
.48581095,0,0,1,1,,0
.53985226,0,1,0,1,,0
.09674393,1,1,0,1,,0
.84603593,0,1,0,1,,0
1.2839511,0,1,1,1,,0
.44619759,0,1,0,1,,0
.45221778,0,1,1,1,,0
.69022121,0,1,1,1,,0
.78253161,0,1,0,1,,0
1.4748277,1,1,0,0,,0
.24006968,1,1,0,1,,0
.67330677,0,1,0,1,,0
.5273465,0,1,0,1,,0
1.0089788,0,1,1,1,,0
.41362896,0,0,0,0,0,0
.99380803,0,1,0,1,45,0
.36514957,0,1,1,1,,0
.41524035,0,0,0,1,,0
1.7252911,0,1,1,0,15,0
1.2837911,0,0,1,1,5,0
.60098615,0,1,0,0,,0
1.1031853,1,1,1,1,,0
.22324431,0,1,1,1,,0
2.8455014,0,1,0,0,,0
2.1086818,1,1,0,0,,0
.78303233,0,1,1,1,,0
1.0478215,0,1,1,1,,0
.74309966,0,1,1,1,,0
.65392533,0,1,1,1,90,0
.40782975,0,1,0,1,,0
.38296055,0,1,1,1,,0
.90208015,0,1,1,0,,0
1.189141,0,1,1,1,,0
.54916802,0,1,0,0,,0
.33732117,1,1,0,1,,0
1.702817,0,1,0,0,,0
.37718032,0,1,0,1,,0
1.0548589,1,1,0,1,,0
.65226129,0,1,0,1,,0
1.0290347,0,1,0,1,,0
.53985226,0,1,0,1,,0
.58894042,0,1,0,1,15,0
1.1015399,0,1,1,0,5,0
.81427584,0,1,0,1,,0
.62195513,0,1,1,1,45,0
.85590226,0,1,1,0,,0
.44345391,0,0,0,1,,0
.48581095,0,0,1,1,,0
3.0620582,0,0,1,1,,0
.2595262,0,0,1,1,,0
.62540194,0,1,1,0,,0
.43770652,0,1,0,1,,0
1.0089788,0,1,1,0,,0
.92946677,0,1,0,0,5,0
.41125444,0,1,1,1,,0
.56388312,0,1,0,1,,0
.35125355,0,1,0,1,,0
.82171237,0,1,0,0,,0
.81259384,0,1,1,0,,0
.78686552,0,1,1,0,,0
.60524816,0,1,0,1,,0
.67401606,0,0,1,0,,0
.49584418,0,0,0,0,,0
.33390144,0,0,1,1,,0
.68786492,0,1,0,0,5,0
.78378361,0,1,0,1,0,0
.57085328,0,1,0,0,,0
1.797678,0,1,1,0,5,0
.5344204,0,1,1,1,,0
.57652488,0,0,0,0,,0
.55512208,0,1,0,1,,0
.78834271,0,1,1,1,15,0
.78169861,0,1,0,1,,0
.85886034,0,1,1,0,,0
.55120247,1,1,1,1,0,0
.88234291,0,1,0,1,,0
.77622856,0,0,1,0,,0
1.0993708,0,1,1,0,0,
.55118242,0,0,0,1,,0
.41384514,0,1,0,1,5,0
.85814312,0,1,0,1,,0
.55154859,0,0,0,1,,0
.71994576,0,1,0,1,,0
.77894838,0,1,1,1,,0
.51504739,0,1,1,1,,0
.44280565,0,1,1,1,,0
1.0001123,0,1,0,0,,0
.90208015,0,1,1,1,,0
.46572306,0,1,1,1,,0
.36212255,0,1,1,1,5,0
.40196792,0,1,0,1,,0
.41936639,0,1,0,1,90,0
.91414801,0,1,0,0,,0
.60335469,0,1,0,1,,0
.74702092,0,1,1,1,5,0
.40782975,0,1,0,1,,0
2.0107957,1,1,1,0,,0
.47318688,0,1,0,1,,0
.69777657,0,1,1,1,,0
.51504739,0,1,1,1,,0
.467867,0,1,0,1,,0
.47930157,0,1,1,0,,0
.40664246,0,1,1,1,,0
.62121959,0,0,0,1,,0
.88681898,0,1,0,0,45,0
.90185423,0,1,1,1,,0
.55497747,0,0,0,1,,0
.21578226,0,1,0,1,,0
.60567484,0,1,1,1,,0
1.3927602,0,1,1,0,,0
.79668227,0,1,1,1,,0
.79601022,0,1,0,1,,0
.84749324,0,1,1,1,,0
.60544135,0,1,1,0,,0
1.5021837,0,1,0,0,5,0
1.1009845,1,1,0,1,,0
1.2472265,0,1,1,1,,0
.85886034,0,1,1,1,,0
.65226129,0,1,0,1,,0
.76069221,0,0,0,0,,0
.57523799,0,1,0,0,,0
1.1585509,0,1,1,1,5,0
.46653214,0,0,1,1,,0
.47318688,0,1,0,1,,0
.5273465,0,1,0,0,,0
.54228995,0,1,0,0,,0
1.0393751,1,1,1,1,,0
4.4872374,0,0,0,1,,0
.65453592,0,1,1,1,,0
.65226129,0,1,0,1,,0
.41125444,0,0,1,0,,0
2.2402871,0,1,1,0,,0
.54049758,0,1,1,1,,0
.46572306,0,1,1,1,5,0
.70141427,0,1,0,0,,0
.78303233,0,1,1,0,,0
1.9572892,0,1,1,1,,0
.65761034,0,1,1,1,5,0
.32151498,0,0,1,0,,0
.49690838,1,0,1,1,,0
1.0485282,0,1,1,0,,0
1.0804393,0,0,0,0,90,0
1.9572892,0,1,1,1,,0
2.4295673,0,0,0,0,0,0
.70141427,0,1,0,1,,0
.32508172,1,0,0,0,,0
.80236692,0,1,0,0,,0
.8636402,0,1,1,0,15,0
.71434106,0,1,1,1,,0
.65612462,0,1,0,0,,0
1.1501366,0,1,1,1,,0
2.247836,0,1,1,1,,0
1.4677676,0,1,1,0,90,0
.82263824,0,1,1,0,,0
.48581095,0,1,1,1,,0
.48581095,0,0,1,1,,0
.24153849,0,0,1,1,,0
.47818477,0,0,1,1,,0
1.4993032,0,1,0,1,0,0
.67790789,0,1,1,1,,0
.47818477,0,0,1,1,,0
.52840112,0,1,0,0,,0
1.6616456,0,1,1,1,,0
.59328594,0,1,0,1,,0
.41883816,1,0,0,1,,0
1.5230019,0,1,1,0,,0
.8660175,0,1,1,1,,0
.55389803,0,1,0,1,,0
.94004199,0,0,1,0,0,0
1.472554,0,1,1,0,,0
.7031121,0,1,1,1,,1
.08992546,1,1,1,1,,0
2.2509106,0,0,0,1,,0
.71942416,0,1,1,1,,0
.49835534,0,1,1,1,0,0
1.076325,0,1,0,0,,0
.63979109,0,1,0,1,0,0
.41524035,0,0,0,1,,0
.47318688,0,1,0,1,,0
.39220519,0,1,1,1,,0
1.1302935,0,1,1,0,,0
.77894838,0,1,1,0,,0
.55952468,1,1,0,0,90,0
1.1146386,0,1,1,1,,0
.81650226,0,1,1,1,,0
.53141739,0,0,1,1,,0
.95907723,0,1,1,0,,0
.95647935,0,0,1,1,,0
1.030399,0,1,1,0,,0
.37634545,0,1,1,1,,0
1.2850915,0,1,0,0,,0
.58756417,0,0,0,1,,0
.68286766,0,1,1,1,,0
.57411612,0,1,0,1,,0
.14419259,0,1,0,1,,0
.74647486,0,1,1,1,,0
.73897363,0,1,1,1,,0
.22324431,0,1,1,1,,0
.3055953,0,0,0,1,,0
.75910365,0,1,1,1,,0
.61102073,0,1,0,1,,0
.18821737,0,0,1,1,,0
2.0772782,0,1,1,0,,0
.63932903,0,1,0,0,,0
.78169861,0,1,0,1,,0
.70313893,0,0,0,0,,0
.40152139,0,0,0,1,,0
1.1730696,0,1,0,0,,0
.59021124,0,1,1,1,,0
.56870034,0,0,1,0,5,0
.60421518,0,1,1,1,,0
.57384457,0,1,1,1,,0
.46176595,0,0,0,1,,0
.4290161,0,1,1,1,0,0
.58756417,0,0,0,1,,0
4.2747623,0,1,1,0,,0
1.1592625,0,1,0,0,,0
.7339733,0,1,0,1,,0
1.287624,0,1,1,1,,0
.74702092,0,1,1,1,,0
1.083627,0,1,1,0,,0
.83890119,0,1,0,0,,0
.26699909,0,1,0,1,,0
.6839975,0,0,0,1,,0
1.3827668,0,0,0,0,,0
1.0073402,0,1,1,0,,0
.38878092,0,0,1,1,,0
.41524035,0,0,0,1,,0
.43661415,0,1,0,1,,0
.65612462,0,1,0,0,,0
1.4343303,1,1,1,1,5,0
.74309966,0,0,1,1,,0
.84079415,0,0,1,1,,0
.79866815,0,1,1,1,,0
.82263824,0,1,1,0,,0
.71434106,0,1,1,1,,0
.35467919,0,0,0,1,,0
.44403192,0,0,0,1,,0
1.6997883,0,0,0,0,,0
.70141427,0,1,0,1,,0
.92873121,0,1,1,1,,0
.32782629,0,0,1,1,,0
.68677756,0,1,0,1,,0
.63547773,0,1,0,0,,0
1.2261262,0,1,0,0,5,0
.71704297,0,1,0,0,,0
.3951939,0,0,1,1,,0
.46291939,0,1,0,1,,0
.68677756,0,1,0,1,,0
.82823782,0,1,1,1,,0
.84998133,0,1,0,0,5,0
.16659505,1,0,1,1,,0
.46121833,0,1,1,0,,0
.60524816,0,1,0,1,,0
.48318663,0,1,0,1,,0
.63021334,0,1,0,1,,0
1.1514457,0,0,0,0,5,0
.87148766,0,0,0,0,0,0
.42668437,0,0,1,1,5,0
.6314597,0,0,1,1,0,0
.45290785,0,0,1,1,90,0
.82263824,0,0,1,1,,0
.9399592,0,1,1,0,15,0
.53628144,0,1,0,1,15,0
.81715581,0,1,0,1,,0
.47818477,0,0,1,1,,0
.43033866,0,0,1,1,,0
.45390926,0,1,1,1,,0
.74644107,0,1,1,1,,0
.71272975,0,0,1,0,,0
2.0435897,0,1,0,0,,0
.74309966,0,0,1,1,,0
.74472254,0,1,1,1,,0
.32151498,0,0,1,0,,0
.55650638,0,1,1,0,,0
1.1373892,0,1,1,0,,0
1.3664747,0,1,0,0,0,0
1.0182918,0,1,0,1,,0
.28414888,0,1,1,1,,0
.71353575,0,1,1,1,,0
2.3741401,0,0,1,0,,0
1.2093973,0,1,0,1,,0
.65761034,0,1,1,1,0,0
.92403436,0,1,0,1,,0
1.0705654,0,1,0,1,,0
.46430627,0,1,0,1,,0
.65761034,0,1,1,1,,0
1.114913,0,0,1,0,,0
.5752171,0,1,0,1,,0
.7649866,0,0,0,1,,0
.48581095,0,1,1,0,,0
1.3002046,0,1,1,0,0,0
.54322954,0,1,0,1,,0
.32238876,0,0,1,1,,0
.09479461,1,1,1,1,,0
.80772987,0,1,0,1,,0
.29518155,0,1,1,1,,0
.74504848,0,1,1,1,,0
.5166607,0,1,1,1,,0
.55895685,0,0,1,0,,0
.59877134,0,1,1,0,,0
.94649839,0,0,1,1,,0
1.7704307,1,1,0,1,,0
.68191302,0,1,0,0,,0
.36620755,1,1,1,1,,0
.49247923,0,1,1,1,,0
.84198609,0,1,1,1,45,0
.79866815,0,0,1,1,,0
.48581095,0,0,1,1,,0
.91629996,0,1,0,1,,0
.41370148,0,1,0,0,,0
.45259999,0,1,0,1,,0
.48581095,0,0,1,1,,0
.84439361,0,1,0,0,,0
.71490273,0,1,1,1,,0
.74309966,0,0,1,1,,0
.72297131,0,1,1,1,,0
.87503037,0,1,1,1,,0
1.1077936,0,1,1,1,,0
.0001222,0,1,0,0,90,0
.62195513,0,1,1,1,,0
.74702092,0,1,1,1,,0
.57086094,0,1,1,1,,0
.57113549,1,0,1,1,,0
.39657851,0,0,1,1,,0
.43205686,0,0,0,1,,0
1.4680063,0,1,0,0,,0
.60274892,1,0,0,1,,0
1.156892,0,1,0,1,,0
.74601255,0,1,0,0,,0
.71994576,0,1,0,1,,0
.89201837,0,1,1,0,,0
.85650048,0,1,0,1,0,0
.44403192,0,0,0,1,,0
.9284622,0,1,1,0,,0
.73294489,0,1,1,1,,0
.75433306,0,1,0,0,,0
1.2096151,0,1,1,1,,0
.44482375,0,1,0,1,,0
1.2580555,0,1,1,1,,0
.21716423,1,0,0,0,,0
.34049533,1,1,0,1,,0
.3951939,0,0,1,1,0,0
.37504731,0,1,1,1,,0
1.0469781,0,0,0,1,,0
1.9717706,1,0,0,0,,0
.51491184,0,1,0,1,,0
.78686552,0,1,1,1,,0
.65761034,0,1,1,1,5,0
.82120334,0,1,1,1,,0
.45674917,0,1,0,1,,0
.83843654,0,0,1,1,,0
.41384514,0,1,0,1,5,0
.4566545,0,0,1,1,,
.59015988,0,0,1,0,,0
.65206413,0,0,1,1,,0
.77863214,0,1,0,1,5,0
.60429562,0,1,0,1,,0
.66616704,0,1,0,1,,0
.2869441,1,1,0,1,,0
.42925136,0,0,1,1,,0
.47318688,0,1,0,1,,0
.53507344,0,0,1,1,,0
.68903187,0,0,1,1,,0
.87413704,0,1,0,1,,0
.24951801,0,0,1,1,,1
.93939778,1,1,0,1,,0
.44345391,0,0,0,1,,0
.80307702,0,1,1,1,0,0
.79586465,0,0,0,1,,0
.47853855,1,1,1,0,,0
.21859981,0,0,0,1,,0
1.1927334,0,1,1,1,,0
.57113549,1,1,1,0,,0
.70389584,0,1,1,1,,0
.77569335,0,1,1,1,,0
.65441221,0,1,1,1,45,0
.63957767,0,1,0,1,,0
.454882,1,1,1,1,,0
1.4682387,1,1,0,1,15,0
.68192905,0,0,1,0,,0
2.8209967,1,0,1,1,,0
.25787635,1,0,1,1,,0
.26557377,1,1,0,1,,0
.5917259,0,1,1,1,,0
.77209403,0,1,1,1,,0
.67790789,0,1,1,1,,0
.54322954,0,1,0,0,,0
.51998988,0,0,0,1,,0
.24783981,1,1,1,1,,0
.35911699,0,1,0,1,,0
.72030991,0,0,1,1,0,0
.00017438,1,1,1,1,,0
.59598804,0,1,0,1,,0
.7785698,0,1,1,1,,0
2.2629468,1,1,0,0,90,0
.37285559,1,0,0,1,,0
.7597476,1,1,1,1,,0
.19170992,0,0,0,1,,0
.52629054,0,1,0,1,,0
1.3502128,0,1,0,1,,0
.73294489,0,1,1,1,,0
2.8740867,1,0,0,1,,0
.68677756,0,1,0,1,,0
.68677756,0,1,0,1,,0
.63198702,0,1,0,1,,0
.47195942,0,1,0,1,5,0
.26281721,0,0,0,1,,0
.84978491,0,1,0,1,,0
.91375818,0,1,0,1,,0
2.8433324,1,0,1,1,15,0
.83890119,0,1,0,1,,0
.64118509,0,1,1,1,,0
.45338273,0,0,0,1,,0
.43205686,0,0,0,1,,0
.9950554,0,1,1,1,,0
.91372771,0,1,0,1,,0
.76306511,0,1,0,1,,0
.35516562,0,0,1,1,,0
2.8892161,0,1,1,0,0,0
2.219739,1,0,0,1,,0
.46422247,0,0,0,1,,0
1.5389651,1,1,0,1,,0
.40038133,0,1,0,1,,0
1.0993708,0,1,1,1,,0
.91629996,0,1,0,1,,0
2.9482978,0,0,0,0,,0
.4759843,0,1,0,1,,0
.53071596,0,1,1,1,5,0
1.6190042,0,1,0,0,,0
.94925269,0,0,0,0,,0
.50362137,0,0,1,1,,0
.64332746,0,0,0,1,,0
1.2018166,0,1,1,1,90,0
.5166607,0,1,1,1,,0
.31197622,1,1,0,0,,0
.45338273,0,0,0,1,,0
.39153915,1,1,0,1,,0
.15654165,1,0,0,1,15,0
.81843348,0,1,1,0,,0
.83927151,0,0,1,0,,0
.67483658,0,0,0,1,,0
.11629141,0,1,1,1,,0
.61458639,0,0,0,1,,0
2.0183752,1,0,1,1,,0
.57851717,0,0,0,1,,0
.32395666,0,0,0,0,,0
.23713531,0,0,1,1,,0
.41429642,1,1,0,0,,0
.78541887,1,1,1,1,15,0
1.3084877,1,1,0,0,5,0
.29319812,1,0,1,1,,0
2.7654336,1,1,1,1,,0
2.069047,1,0,1,1,,0
1.0478419,1,1,1,1,,0
.45064053,0,1,1,0,,0
.59560114,0,0,1,0,,0
1.1295989,1,1,1,1,,0
.83798939,1,0,1,1,,0
.80278825,0,1,0,1,,0
.99380803,0,1,0,1,15,0
.53851924,1,0,1,1,,0
1.4013296,1,0,1,1,,0
.62729644,1,0,0,0,,0
1.2580555,0,1,1,1,,0
.60775208,0,0,0,1,,0
1.0597112,1,1,0,1,,0
1.1927334,0,1,1,0,,0
.43594956,1,0,0,1,5,0
1.2144812,1,1,0,1,90,0
.67429984,1,1,0,0,,0
1.9808507,1,1,0,1,,0
.33390144,0,0,1,1,0,0
2.8892161,0,1,1,0,45,0
.62540194,0,1,1,1,,0
.51764036,0,1,0,1,,0
.52954851,0,1,1,1,5,0
.87503037,0,1,1,1,,0
.98205341,1,1,1,1,,0
.60501829,0,1,0,1,,0
1.8794128,0,1,1,1,,0
.91621934,1,0,1,1,,0
1.448103,0,1,0,0,,0
1.0470147,0,0,1,1,,0
.39803407,0,1,0,1,,0
1.0024952,0,1,1,1,,0
1.0375257,0,1,1,1,,0
.56690834,0,1,1,1,,0
.66423733,0,0,0,1,,0
.48623725,0,1,0,1,,0
.32187498,1,1,1,1,,0
.58455503,0,0,1,0,,0
1.4093366,0,0,1,0,,0
.47818477,0,0,1,1,,0
1.0359873,0,1,1,1,,0
.85886034,0,1,1,1,,0
.82823782,0,1,1,1,,0
.57875366,0,0,1,1,,0
.32972215,0,1,1,0,,0
.8660175,0,1,1,1,,0
.87148766,0,0,0,0,,0
.99454465,0,1,0,0,,0
1.1927334,0,1,1,1,,0
.38848578,0,0,0,0,,0
.54575804,0,1,1,0,,0
.23095349,1,1,1,1,,0
.49976215,0,0,0,1,,0
2.3467425,0,1,0,0,,0
.57861457,0,1,0,1,,0
.53413292,0,1,1,1,,0
.67846376,0,1,1,0,,0
1.5230019,0,1,1,0,,0
.41370148,0,1,0,1,0,0
.62619563,0,0,1,0,,0
.33255069,0,0,0,1,,0
.63021334,0,1,0,1,0,0
.59479531,0,1,1,1,,0
.78686552,0,1,1,1,,0
.47818477,0,0,1,1,,0
.64217703,0,1,1,0,,0
.5752171,0,1,0,1,,0
1.3902768,0,1,1,0,,0
1.4618561,0,1,1,0,,0
.53985226,0,1,0,1,,0
.90208015,0,1,1,1,,0
.69704106,0,1,1,1,45,0
.70313893,0,0,0,0,,0
.31667218,0,0,0,0,,0
3.1236407,1,0,1,1,,0
.70313893,0,0,0,0,,0
.70049629,0,0,0,0,,0
2.751346,0,1,0,0,,0
.34306427,0,1,0,1,,0
.90298123,0,0,1,1,,0
.83927151,0,0,1,0,,0
1.2018166,0,1,1,1,,0
.74370852,0,1,1,0,,0
.48581095,0,0,1,1,,0
.49360444,0,1,0,1,,0
.22412427,0,1,1,1,,0
.82120334,0,1,1,1,,0
.41326153,0,1,0,1,,0
.48433096,0,1,0,1,,0
.69758284,0,1,0,1,,0
.20839164,0,1,1,1,,0
.00010936,1,1,1,1,,0
.65761034,0,1,1,1,15,0
.76333545,0,1,1,1,,0
.64217703,0,1,1,1,0,0
1.1927334,0,1,1,1,,0
.56699974,0,1,0,1,,0
1.1171112,1,1,1,1,,0
.42375259,0,1,0,1,,0
.59695705,0,0,1,1,,0
.52064575,0,1,1,1,,0
.62540194,0,1,1,1,,0
.67210287,0,1,0,1,90,0
1.2839511,0,1,1,1,,0
.58407309,0,0,1,0,,0
1.7282374,0,1,0,1,0,0
.72297131,0,1,1,1,,0
.37108634,1,1,1,1,,0
.85814312,0,1,0,1,,0
1.1732114,0,1,0,1,,0
.29630219,0,0,1,1,,0
.48021768,0,1,0,1,,0
1.222776,0,1,1,0,0,0
.26568502,0,0,0,1,,0
.27863153,1,0,0,1,,0
.46928943,0,0,0,0,,0
.66888331,0,0,0,0,,0
.38218621,0,0,0,1,,0
1.0615907,0,1,1,0,90,0
.88681898,0,1,0,0,15,0
.40782975,0,1,0,1,,0
.46776191,1,1,1,0,,0
.36212255,0,1,1,0,,0
.92384212,0,0,1,0,5,0
.48557341,0,1,0,1,,0
.70313893,0,1,0,1,,0
.89591851,0,1,0,1,,0
.39657851,0,0,1,1,,0
.61035482,0,0,0,0,5,0
.65245067,0,1,0,1,,0
.35467919,0,1,0,0,,0
.40851215,0,1,0,1,90,0
.16382214,1,1,0,1,,0
.34452821,0,1,1,0,,0
.54123869,0,1,1,1,,0
.21497771,0,1,1,1,,0
.53413292,0,1,1,1,,0
.41719589,0,1,0,1,,0
.76679214,0,1,1,1,90,0
.92256347,0,1,0,1,,0
.4137745,0,1,1,0,,0
.91414801,0,1,0,0,,0
.37077332,0,1,1,1,,0
.58894042,0,1,0,1,0,0
.49247923,0,1,1,1,,0
.38111406,0,0,1,1,,0
.74309966,0,0,1,1,,0
.48581095,0,0,1,1,,0
.65004813,0,1,1,1,45,0
1.2273541,0,1,0,0,,0
.08962104,1,1,1,0,,0
.41370148,0,1,0,1,,0
.48581095,0,1,1,1,,0
.6969945,0,1,1,1,,0
.78686552,0,1,1,1,,0
2.2879667,0,1,1,0,,0
1.6180632,1,0,1,1,0,0
.45259999,0,1,0,1,,0
.27402467,0,0,1,1,0,0
3.4617198,0,0,1,1,,0
1.037524,0,1,1,0,,0
.74454168,0,1,0,1,15,0
2.5677327,0,1,1,0,,0
.41730287,0,1,1,1,,0
.65377321,0,1,1,0,,0
.5640487,0,1,0,0,45,0
1.1354053,0,1,1,0,,0
.44403192,0,1,0,1,,
.51369711,0,1,1,1,,0
.93628798,0,1,0,1,,0
.74504848,0,1,1,1,,0
1.4334295,0,1,0,1,,0
.66442959,0,0,1,1,,0
1.0107447,0,1,1,0,,0
.98381644,0,1,0,0,,0
1.5627569,0,1,1,0,15,0
.46653214,0,0,1,1,0,0
.74309966,0,0,1,1,,0
.49375124,0,1,0,1,15,0
.41778409,0,0,1,0,,0
.73649885,0,1,0,1,,0
.67919809,0,1,0,1,,0
.51369711,0,1,1,1,,0
1.3476811,0,1,0,1,,0
.68286766,0,1,1,1,,0
.38296055,0,0,1,1,,0
.96665594,0,1,1,0,,0
1.0993708,0,1,1,1,,0
3.4219532,1,1,0,1,5,0
.70374207,0,1,0,1,90,0
1.0375257,0,1,1,0,,0
.57384457,0,1,1,1,,0
.30252039,0,1,1,1,,0
1.0671997,0,1,1,1,,0
.49360444,0,1,0,0,,0
.88197494,0,1,0,1,,0
.57086094,0,1,1,1,,0
.5870192,0,1,1,1,,0
.77183409,0,1,0,1,,0
.49375124,0,1,0,1,5,0
.55543666,1,1,0,1,,0
.45727133,0,0,1,0,,0
1.4363392,0,0,1,1,,0
.51504739,0,1,1,1,,0
.78629168,0,0,1,1,,0
.2595262,0,1,1,1,,0
.87020605,0,1,1,1,,0
.90306389,0,1,0,1,,0
.44764793,0,0,1,1,,0
.90306389,0,1,0,1,,0
.48581095,0,0,1,1,,0
.52349549,0,1,1,1,,0
.54916802,0,1,0,1,,0
1.4736716,0,1,0,0,5,0
1.398009,0,0,1,1,,0
1.9858992,0,0,1,0,,0
1.1523955,0,1,0,0,5,0
.77622856,0,0,1,1,,0
.84749324,0,1,1,1,,0
.82120334,0,1,1,1,,1
.63957767,0,1,0,1,,0
.55709741,0,1,0,1,,0
.48581095,0,0,1,0,,0
1.4334295,0,1,0,1,,0
.56870034,0,1,1,0,,0
.80972461,0,1,1,0,,0
.63932903,0,1,0,0,,0
1.7542683,0,1,1,0,,0
1.2155209,0,0,1,0,0,0
.38050002,0,1,0,1,45,0
.55862049,0,1,0,0,,0
.77894838,0,1,1,0,15,0
2.4842033,1,1,0,1,,0
.82823782,0,1,1,1,,0
.41125444,0,0,1,1,,0
.32151498,0,1,1,1,45,0
.74454168,0,1,0,0,,0
.32316216,0,0,1,1,,0
.41384514,0,1,0,1,5,0
.65661177,0,1,1,0,,0
.59578232,0,1,1,1,,0
.68663929,0,1,1,1,0,0
.79866815,0,0,1,1,,0
.58600541,0,1,1,1,5,0
.62396258,1,1,1,0,,0
.37411742,0,0,1,1,,0
7.5561092,1,0,1,1,,0
1.7980544,0,0,1,0,,0
.54322954,0,1,0,1,,0
.82823782,0,1,1,1,15,0
1.1927334,0,1,1,0,,0
.77622856,0,1,1,1,,0
1.0089788,0,1,1,0,0,0
.65053718,0,1,1,1,,0
.9884328,0,1,1,1,,0
1.8482313,0,1,0,0,,0
.45390926,0,1,1,1,0,0
.51491184,0,1,0,1,,0
.48581095,0,1,1,0,,0
.67125198,1,1,1,1,,0
.7057091,0,1,1,1,0,0
.25164797,0,1,0,1,,0
.78549214,0,1,0,1,,0
.68286766,0,1,1,0,,0
.77209403,0,1,1,0,,0
.37377419,1,1,1,0,,1
.42668437,0,1,1,1,,0
2.1467674,0,1,1,0,45,0
1.4334295,0,1,0,1,,0
1.9858992,0,0,1,0,,0
.53348262,1,1,0,1,0,1
.57611151,0,0,0,1,,0
.43770652,0,1,0,1,,0
.74929742,0,1,1,1,,0
2.5175625,0,1,1,1,,0
.68876961,0,1,0,0,,0
.87503037,0,1,1,1,,0
.79511403,0,1,0,1,,0
.6802944,0,1,1,0,,0
1.4960087,0,1,1,0,,0
.53141739,0,0,1,1,,0
.28697942,1,0,1,1,,0
1.4144033,0,1,1,0,45,0
.45065001,0,1,1,1,,0
.65332323,0,0,1,1,,0
.41384514,0,1,0,1,0,0
.63957767,0,1,0,1,,0
.64298747,0,1,0,1,,0
.43896647,0,0,0,1,,0
1.2580555,0,1,1,1,,0
.45076294,0,0,1,0,,0
.67152786,0,1,1,1,0,0
.61136807,0,0,1,1,,0
1.2781702,0,1,0,0,0,0
.47318688,0,1,0,0,,0
1.0402893,0,1,1,1,,0
.59877134,0,1,1,1,,0
.41230178,1,1,0,0,0,0
.77151589,0,0,1,0,,0
1.5858461,1,1,0,1,,0
1.9488983,0,1,1,1,,0
.81118677,0,0,1,1,,0
.57027217,0,0,1,0,15,0
1.3224394,0,1,1,1,,0
.82900988,1,1,1,1,,0
.82120334,0,1,1,1,,0
.89898034,0,1,1,1,,0
.1855775,0,1,1,1,,0
.44403192,0,0,0,1,,0
.51369711,0,0,1,1,,0
.57468083,0,1,1,1,,0
.78567514,0,0,0,1,,0
.64337625,0,1,0,1,5,0
.59293072,0,0,1,1,,0
.8077771,0,1,1,0,,0
1.5768487,0,1,0,1,,0
.34355485,1,0,1,1,,0
